Name,Country_code,Country,Cultural_Group,Cleaned_Name,Token_Count
 Marzena Scholl ,de,DE,Western,Marzena Scholl,5
 Julie Marquez,en_AU,AU,Western,Julie Marquez,4
 Stuart Arnold,en_GB,GB,Western,Stuart Arnold,3
 Dr. Miodrag Stiffel MBA. ,de_DE,DE,Western,Miodrag Stiffel MBA.,8
 Mathew King,en_GB,GB,Western,Mathew King,3
 Tricia Butler,en_CA,CA,Western,Tricia Butler,3
 Karl-Wilhelm Benthin ,de,DE,Western,Karl-Wilhelm Benthin,8
 Sheena Reed,en_CA,CA,Western,Sheena Reed,3
 Harri Ullrich MBA ,de,DE,Western,Harri Ullrich MBA,6
 Bruno Rosemann salt ,de,DE,Western,Bruno Rosemann salt,5
 Sara Flynn,en_GB,GB,Western,Sara Flynn,3
 Sherry Webster,en_CA,CA,Western,Sherry Webster,3
 ing. Gunn Gapend Bonc.p.S.S.,de_DE,DE,Western,ing. Gunn Gapend Bonc.p.S.S.,11
 Ms Hazel Dodd,en_GB,GB,Western,Ms Hazel Dodd,3
 Stephen Thomas,en_AU,AU,Western,Stephen Thomas,2
 Clive Bradshaw,en_GB,GB,Western,Clive Bradshaw,4
 Friedbert Heser ,de,DE,Western,Friedbert Heser,6
 Arnulf Albers ,de_DE,DE,Western,Arnulf Albers,4
 Craig Jarvis,en_GB,GB,Western,Craig Jarvis,2
 Tamara Baänina Kahlina Kahlich ,de_DE,DE,Western,Tamara Baänina Kahlina Kahlich,10
 Gina Holder,en_CA,CA,Western,Gina Holder,3
 Lauren White,en_CA,CA,Western,Lauren White,3
 Theresa Johnson,en_CA,CA,Western,Theresa Johnson,3
 Joseph Hicks,en_CA,CA,Western,Joseph Hicks,2
 Prof. Hans-Wolfgish Heathrich MBA. ,de_DE,DE,Western,Hans-Wolfgish Heathrich MBA.,10
 Alexander Reid-Smith,en_GB,GB,Western,Alexander Reid-Smith,3
 Fernando Smith,en_CA,CA,Western,Fernando Smith,4
 Mr Max Chapman,en_GB,GB,Western,Mr Max Chapman,3
 Hanna Söding ,de_DE,DE,Western,Hanna Söding,5
 Mr Dennis Cox,en_GB,GB,Western,Mr Dennis Cox,3
 Dipl.-Ing. Valentine Beckmann ,de,DE,Western,Dipl.-Ing. Valentine Beckmann,8
 Mrs. Corina Mühle B .Sc. ,de_DE,DE,Western,Corina Mühle B .Sc.,9
 Sandro Keudel ,de_DE,DE,Western,Sandro Keudel,5
 Rena Preiß ,de,DE,Western,Rena Preiß,4
 Univ.Prof. Helena Bachmann B.Sc. ,de_DE,DE,Western,Univ.Prof. Helena Bachmann B.Sc.,11
 Angela Davies,en_GB,GB,Western,Angela Davies,3
 David Parks,en_CA,CA,Western,David Parks,2
 Monique Pope,en_AU,AU,Western,Monique Pope,3
 Rochus Jäntsch ,de,DE,Western,Rochus Jäntsch,7
 Albrecht Heels-Sölzer ,de,DE,Western,Albrecht Heels-Sölzer,8
 Nadeschda Drewes-Davids,de_DE,DE,Western,Nadeschda Drewes-Davids,9
 Ian Rogge B.eng. ,de,DE,Western,Ian Rogge B.eng.,6
 Dr Jason White,en_GB,GB,Western,Dr Jason White,3
 Telse Kraushaar B.Sc. ,de,DE,Western,Telse Kraushaar B.Sc.,8
 Laila Kobelt B.A.,de_DE,DE,Western,Laila Kobelt B.A.,8
 Matteo Hartmann Ba ,de,DE,Western,Matteo Hartmann Ba,6
 Edward Anderson,en_AU,AU,Western,Edward Anderson,2
 Dr. Stefani SchmiTiKT ,de,DE,Western,Stefani SchmiTiKT,7
 Connie Rodriguez,en_AU,AU,Western,Connie Rodriguez,3
 Brandon Dale-Jones,en_GB,GB,Western,Brandon Dale-Jones,4
 Dipl.-Ing. Heidi White ,de,DE,Western,Dipl.-Ing. Heidi White,7
 Ing. Ingeborg Hub ,de,DE,Western,Ing. Ingeborg Hub,6
 Maria Spencer,en_AU,AU,Western,Maria Spencer,2
 Kenneth Rodriguez PhD,en_CA,CA,Western,Kenneth Rodriguez PhD,4
 Cornelius Birnbaum Mba. ,de,DE,Western,Cornelius Birnbaum Mba.,9
 Heather OConnor,en_GB,GB,Western,Heather OConnor,4
 Vito Geisser B.Sc. ,de_DE,DE,Western,Vito Geisser B.Sc.,7
 Jonathan Jefferson,en_AU,AU,Western,Jonathan Jefferson,2
 Prof. Sigurd Hornich Ba ,de_DE,DE,Western,Sigurd Hornich Ba,5
 Jemma Kent,en_GB,GB,Western,Jemma Kent,3
 Kelly Vasquez,en_CA,CA,Western,Kelly Vasquez,3
 Adriana Mies ,de,DE,Western,Adriana Mies,5
 Madison Moreno,en_AU,AU,Western,Madison Moreno,3
 Dr Marion Herbert,en_GB,GB,Western,Dr Marion Herbert,3
 Sonia Adolph-Dussen Van ,de_DE,DE,Western,Sonia Adolph-Dussen Van,7
 Dipl.-Ing. William folding B.Eng. ,de,DE,Western,Dipl.-Ing. William folding B.Eng.,11
Sheila Cooper,en_AU,AU,Western,Sheila Cooper,3
 Mrs. Sara Kreusel B.Eng. ,de_DE,DE,Western,Sara Kreusel B.Eng.,9
 Helma Hermann ,de,DE,Western,Helma Hermann,4
 Univ.Prof. Ursula Nohlmans,de,DE,Western,Univ.Prof. Ursula Nohlmans,11
 Woman Anna-Marie Wilms B.a. ,de,DE,Western,Woman Anna-Marie Wilms B.a.,9
 Hans Georg Ortmann ,de_DE,DE,Western,Hans Georg Ortmann,6
 Amy Morris,en_CA,CA,Western,Amy Morris,2
 Jacob Frazier,en_CA,CA,Western,Jacob Frazier,3
 Dunja Hein-Kade ,de_DE,DE,Western,Dunja Hein-Kade,6
 Nelli Hermighausen ,de_DE,DE,Western,Nelli Hermighausen,6
 Univ.prof. Patrizia Speers B.Gon. ,de,DE,Western,Univ.prof. Patrizia Speers B.Gon.,13
 Jeanette Garcia,en_CA,CA,Western,Jeanette Garcia,3
 Angelina Blümel Stadelmann ,de,DE,Western,Angelina Blümel Stadelmann,8
 Melissa Barrett,en_CA,CA,Western,Melissa Barrett,3
 Natalie Hawkins,en_GB,GB,Western,Natalie Hawkins,4
 Cindy Mejia,en_CA,CA,Western,Cindy Mejia,4
 Rebecca Perenne,de_DE,DE,Western,Rebecca Perenne,4
 Darren Thomas,en_GB,GB,Western,Darren Thomas,3
 George Davenport,en_AU,AU,Western,George Davenport,3
 Veronica Hill,en_CA,CA,Western,Veronica Hill,3
 Joseph Osborne,en_CA,CA,Western,Joseph Osborne,2
 Yolanda Gordon,en_AU,AU,Western,Yolanda Gordon,4
 Univ.Prof. Zenon Dietz MBA. ,de,DE,Western,Univ.Prof. Zenon Dietz MBA.,11
 Sara Hiller-Preiß ,de,DE,Western,Sara Hiller-Preiß,7
 Benjamin Sanchez MD,en_CA,CA,Western,Benjamin Sanchez MD,4
 Arif Jungfer B.eng. ,de_DE,DE,Western,Arif Jungfer B.eng.,7
 Sally Moore,en_AU,AU,Western,Sally Moore,3
 Janus Steckel ,de,DE,Western,Janus Steckel,5
 Mr Elliott Welch,en_GB,GB,Western,Mr Elliott Welch,3
 Mrs Joyce Smith,en_GB,GB,Western,Mrs Joyce Smith,3
 Terry Wilson,en_GB,GB,Western,Terry Wilson,3
 Darren Wyatt,en_GB,GB,Western,Darren Wyatt,3
 Robin Turner,en_GB,GB,Western,Robin Turner,2
 Dr. Igor Schweitzer MBA. ,de_DE,DE,Western,Igor Schweitzer MBA.,6
 Heinz-Willi Schmiedt ,de,DE,Western,Heinz-Willi Schmiedt,9
 Katherine Peterson,en_CA,CA,Western,Katherine Peterson,3
 Katherine Daly,en_GB,GB,Western,Katherine Daly,3
 Destiny Rodriguez MD,en_AU,AU,Western,Destiny Rodriguez MD,4
 Mr Gavin Black,en_GB,GB,Western,Mr Gavin Black,3
 Clinton Brewer,en_AU,AU,Western,Clinton Brewer,2
 Brandy Barton,en_AU,AU,Western,Brandy Barton,3
 andg. Nelli Warsme ma. ,de,DE,Western,andg. Nelli Warsme ma.,9
 Haralt Anders ,de_DE,DE,Western,Haralt Anders,3
 Richard Newman,en_AU,AU,Western,Richard Newman,2
 Bruce Kelly,en_GB,GB,Western,Bruce Kelly,2
 Siegrun Junitz,de,DE,Western,Siegrun Junitz,6
 Levi Lawrence,en_AU,AU,Western,Levi Lawrence,3
 Caleb Hodge,en_CA,CA,Western,Caleb Hodge,4
 Ricardo Knap-Fechner ,de_DE,DE,Western,Ricardo Knap-Fechner,8
 Sven Putz-Gröttner ,de,DE,Western,Sven Putz-Gröttner,8
 Univ.Prof. Margot Walter B.a. ,de_DE,DE,Western,Univ.Prof. Margot Walter B.a.,11
 Marie Taylor,en_GB,GB,Western,Marie Taylor,3
 Juan Hensley,en_CA,CA,Western,Juan Hensley,4
 Anthony Huffman,en_AU,AU,Western,Anthony Huffman,2
 Jesse Steele,en_CA,CA,Western,Jesse Steele,3
 Thomas Jensen,en_CA,CA,Western,Thomas Jensen,2
 Amber Mendoza,en_CA,CA,Western,Amber Mendoza,4
 Cornlia Carsiet-Carsi Cheste Consequires ,de_DE,DE,Western,Cornlia Carsiet-Carsi Cheste Consequires,11
 Siegried Harloff ,de,DE,Western,Siegried Harloff,5
 Arthur Duffy,en_GB,GB,Western,Arthur Duffy,2
 Aaron Benson,en_CA,CA,Western,Aaron Benson,2
 Ryszard Siering ,de,DE,Western,Ryszard Siering,6
 Ludmila Schleich B.Sc. ,de,DE,Western,Ludmila Schleich B.Sc.,9
 Ing. Aloisia Naser ,de,DE,Western,Ing. Aloisia Naser,6
 Susan Winter,en_GB,GB,Western,Susan Winter,2
 Jonas Bolnbach-Wirth ,de,DE,Western,Jonas Bolnbach-Wirth,7
 proficiency Karl-Hans Work B.Sc. ,de_DE,DE,Western,proficiency Karl-Hans Work B.Sc.,9
 Dr Katy Kennedy,en_GB,GB,Western,Dr Katy Kennedy,3
 Lissi Vogt ,de_DE,DE,Western,Lissi Vogt,5
 Gary Ward DDS,en_CA,CA,Western,Gary Ward DDS,3
 Sean George,en_AU,AU,Western,Sean George,2
 Brian Mcguire,en_CA,CA,Western,Brian Mcguire,4
 Wolf-Rüdiger Junk ,de_DE,DE,Western,Wolf-Rüdiger Junk,6
 Maria-Luise Eckbauer ,de_DE,DE,Western,Maria-Luise Eckbauer,7
 Kevin Stewart,en_AU,AU,Western,Kevin Stewart,2
 Andrew Lawrence,en_CA,CA,Western,Andrew Lawrence,2
 Dr Norman Donnelly,en_GB,GB,Western,Dr Norman Donnelly,4
 Karin Textor-Kramer ,de,DE,Western,Karin Textor-Kramer,6
 Zoe Richards,en_GB,GB,Western,Zoe Richards,3
 Todd Carlson,en_AU,AU,Western,Todd Carlson,2
 James Blackburn,en_CA,CA,Western,James Blackburn,2
 Dr. Rotraud folding ,de,DE,Western,Rotraud folding,3
 Gordon Ellis,en_GB,GB,Western,Gordon Ellis,3
 Ing. Juliane Speer B.eng. ,de,DE,Western,Ing. Juliane Speer B.eng.,9
 Jeannette Pupil,de_DE,DE,Western,Jeannette Pupil,5
 Rhonda Wallace,en_AU,AU,Western,Rhonda Wallace,3
 Prof. Dorothee Köhler ,de,DE,Western,Dorothee Köhler,7
 Clive Hilton,en_GB,GB,Western,Clive Hilton,3
 Mr Daniel Grant,en_GB,GB,Western,Mr Daniel Grant,3
 Mr Stephen Walters,en_GB,GB,Western,Mr Stephen Walters,3
 Christine Holt-Read,en_GB,GB,Western,Christine Holt-Read,5
 Elizabeth Lester,en_CA,CA,Western,Elizabeth Lester,2
 Karl-Heinz Junitz-Walter ,de,DE,Western,Karl-Heinz Junitz-Walter,10
 Jeffrey Browning,en_CA,CA,Western,Jeffrey Browning,4
 Birte Kallert ,de_DE,DE,Western,Birte Kallert,6
 Meagan Walker,en_AU,AU,Western,Meagan Walker,3
 dipl.-ing. RINIT HARTmann  Theres gokes ,de,DE,Western,dipl.-ing. RINIT HARTmann  Theres gokes,15
 Rosel Gude ,de_DE,DE,Western,Rosel Gude,4
 Dr Brandon Stephens,en_GB,GB,Western,Dr Brandon Stephens,3
 Hanife Riehl,de_DE,DE,Western,Hanife Riehl,5
 Vittorio Weller,de_DE,DE,Western,Vittorio Weller,5
 Gülsen ,de,DE,Western,Gülsen,3
 Dr Alex Mistry,en_GB,GB,Western,Dr Alex Mistry,4
 Betti Disschlerin-Scheuermann ,de_DE,DE,Western,Betti Disschlerin-Scheuermann,10
 Hans-Heinrich Pohl ,de_DE,DE,Western,Hans-Heinrich Pohl,8
 Ing. Marika Heuser ,de,DE,Western,Ing. Marika Heuser,6
 Josephine Lewis,en_GB,GB,Western,Josephine Lewis,3
 Amanda Stephens,en_AU,AU,Western,Amanda Stephens,3
 Maria Robinson,en_GB,GB,Western,Maria Robinson,2
 Denis Fowler,en_GB,GB,Western,Denis Fowler,3
 Marc Barnes,en_GB,GB,Western,Marc Barnes,2
 Mr. Geert Kroker Ba,de_DE,DE,Western,Geert Kroker Ba,5
 Ms Paula Wilson,en_GB,GB,Western,Ms Paula Wilson,3
 Dr Henry Brown,en_GB,GB,Western,Dr Henry Brown,3
 Clayton Swanson,en_AU,AU,Western,Clayton Swanson,5
 Taylor Weaver,en_CA,CA,Western,Taylor Weaver,2
 Julia Hall,en_AU,AU,Western,Julia Hall,3
 Cilli Gerlach-Beyer ,de_DE,DE,Western,Cilli Gerlach-Beyer,7
 Deborah Carter-Browne,en_GB,GB,Western,Deborah Carter-Browne,6
 Sylvia West,en_GB,GB,Western,Sylvia West,4
 Louis Skinner,en_GB,GB,Western,Louis Skinner,2
 ing. Peter-michael leell ,de_DE,DE,Western,ing. Peter-michael leell,7
 April Jacobs,en_AU,AU,Western,April Jacobs,2
 Lee Luna,en_CA,CA,Western,Lee Luna,2
 Paulo Oderwald MBA ,de_DE,DE,Western,Paulo Oderwald MBA,6
 Tanya Garcia,en_CA,CA,Western,Tanya Garcia,3
 Nigel Hicks,en_GB,GB,Western,Nigel Hicks,3
 Jeffrey May-Burke,en_GB,GB,Western,Jeffrey May-Burke,6
 Mary Bradley,en_AU,AU,Western,Mary Bradley,2
 Volkmar Lindau ,de,DE,Western,Volkmar Lindau,5
 Henryk Stiebitz-Winkler ,de_DE,DE,Western,Henryk Stiebitz-Winkler,9
 Katherine Estrada,en_AU,AU,Western,Katherine Estrada,4
 Ross Webster,en_GB,GB,Western,Ross Webster,2
 Prof. Randolf Heydrich MBA. ,de,DE,Western,Randolf Heydrich MBA.,7
 Univ.Prof. Gretel Schönland ,de,DE,Western,Univ.Prof. Gretel Schönland,10
 Simon Loos ,de,DE,Western,Simon Loos,3
 Deanna Johnson,en_CA,CA,Western,Deanna Johnson,3
 Hanna Hamann Mba. ,de,DE,Western,Hanna Hamann Mba.,7
 Robert Zänker ,de_DE,DE,Western,Robert Zänker,4
 Dr. Nicolas Tubtham,de_DE,DE,Western,Nicolas Tubtham,5
 Billy Pham,en_CA,CA,Western,Billy Pham,3
 Natasha Osborne,en_GB,GB,Western,Natasha Osborne,3
 Dipl.-Ing. Jane Koch II ,de,DE,Western,Dipl.-Ing. Jane Koch II,8
 Leroy Herman,en_CA,CA,Western,Leroy Herman,4
 Howard Berry,en_GB,GB,Western,Howard Berry,2
 Kirsten Hofmann ,de,DE,Western,Kirsten Hofmann,5
 Brandon Jackson,en_GB,GB,Western,Brandon Jackson,2
 Götz Thies ,de_DE,DE,Western,Götz Thies,5
 Mary Vang,en_CA,CA,Western,Mary Vang,3
 Erik Alvarado,en_CA,CA,Western,Erik Alvarado,5
 Tina Gunpf ,de,DE,Western,Tina Gunpf,4
 Daniel Lambert,en_AU,AU,Western,Daniel Lambert,2
 Gerhard Lindau ,de,DE,Western,Gerhard Lindau,4
 Prof. Sieglinde Stoll B.Sc. ,de_DE,DE,Western,Sieglinde Stoll B.Sc.,9
 Dr. Valentine Hornich ,de_DE,DE,Western,Valentine Hornich,4
 Jason Flores,en_AU,AU,Western,Jason Flores,2
 Jennifer Ingram,en_CA,CA,Western,Jennifer Ingram,2
 Ing. Peggy Jacob ,de_DE,DE,Western,Ing. Peggy Jacob,4
 Clemens Röhricht,de_DE,DE,Western,Clemens Röhricht,6
 Karlfried Geisel ,de,DE,Western,Karlfried Geisel,5
 Mrs. Marika Döhn ,de,DE,Western,Marika Döhn,5
 Shannon Holt,en_GB,GB,Western,Shannon Holt,3
 Dr Danny Price,en_GB,GB,Western,Dr Danny Price,3
 Zi Reasons,de_DE,DE,Western,Zi Reasons,3
 Dipl.- Ing. Roswitha bucket mba. ,de_DE,DE,Western,Dipl.- Ing. Roswitha bucket mba.,12
 Heather Wells,en_CA,CA,Western,Heather Wells,3
 Brandi Elliott,en_AU,AU,Western,Brandi Elliott,3
 Gilda Römer ,de,DE,Western,Gilda Römer,5
 Leopoldine Earled ,de_DE,DE,Western,Leopoldine Earled,6
 Grzegorz Stahr ,de_DE,DE,Western,Grzegorz Stahr,6
 Christine White,en_CA,CA,Western,Christine White,3
 Mr Mohammed King,en_GB,GB,Western,Mr Mohammed King,3
 Carl Martin,en_CA,CA,Western,Carl Martin,2
 Sürkü Schlosser B.Sc. ,de,DE,Western,Sürkü Schlosser B.Sc.,10
 Kazim tray ,de_DE,DE,Western,Kazim tray,4
 Carol Wood,en_AU,AU,Western,Carol Wood,2
 Melita God Plath B.Geg. ,de_DE,DE,Western,Melita God Plath B.Geg.,9
 Michelle Robbins,en_AU,AU,Western,Michelle Robbins,2
 Shawn Kelly,en_CA,CA,Western,Shawn Kelly,3
 Univ.prof. TMIME SIFY MBA. ,de_DE,DE,Western,Univ.prof. TMIME SIFY MBA.,10
 Hedi Adolph-Follbrecht ,de,DE,Western,Hedi Adolph-Follbrecht,8
 Kerri Baldwin,en_AU,AU,Western,Kerri Baldwin,4
 Loretta Outer Mill ,de_DE,DE,Western,Loretta Outer Mill,5
 James Matthews,en_CA,CA,Western,James Matthews,2
 Adrian Perez,en_CA,CA,Western,Adrian Perez,3
 Harriet Byrne,en_GB,GB,Western,Harriet Byrne,3
 Kate Davidson,en_GB,GB,Western,Kate Davidson,2
 Marian Gardner-Davis,en_GB,GB,Western,Marian Gardner-Davis,5
 Nigel Brown,en_GB,GB,Western,Nigel Brown,3
 Sevim Keudel ,de_DE,DE,Western,Sevim Keudel,5
 Zoe Kelly,en_GB,GB,Western,Zoe Kelly,3
 Arnim Elert,de_DE,DE,Western,Arnim Elert,4
 Rigo Silting ,de,DE,Western,Rigo Silting,4
 Genoveva Jäkel,de,DE,Western,Genoveva Jäkel,6
 Tracy Calderon,en_AU,AU,Western,Tracy Calderon,4
 DRISIS BIGTS-WINTLEWEL ,de_DE,DE,Western,DRISIS BIGTS-WINTLEWEL,9
 Jodi Young,en_AU,AU,Western,Jodi Young,3
 Lori Bradshaw,en_CA,CA,Western,Lori Bradshaw,4
 Edelbert Zobel ,de,DE,Western,Edelbert Zobel,5
 Owen Fowler,en_GB,GB,Western,Owen Fowler,3
 Jacek Söding ,de_DE,DE,Western,Jacek Söding,6
 Tamara Potter,en_AU,AU,Western,Tamara Potter,3
 Tammie Ray,en_AU,AU,Western,Tammie Ray,4
Patricia Lindsey,en_AU,AU,Western,Patricia Lindsey,3
 Anna Forbes,en_AU,AU,Western,Anna Forbes,2
 Matthew Silva,en_CA,CA,Western,Matthew Silva,2
 Susi Mielcarek ,de_DE,DE,Western,Susi Mielcarek,6
 Univ.Prof. Augustin Heydrich ,de,DE,Western,Univ.Prof. Augustin Heydrich,10
 Isidor Ziegert B.Eng. ,de_DE,DE,Western,Isidor Ziegert B.Eng.,9
 Steven Porter,en_AU,AU,Western,Steven Porter,2
 Ellen Larson,en_AU,AU,Western,Ellen Larson,3
 Gene Norton,en_AU,AU,Western,Gene Norton,2
 Dr Clive Warner,en_GB,GB,Western,Dr Clive Warner,4
 Mark Henderson,en_GB,GB,Western,Mark Henderson,2
 Frederick Stewart,en_GB,GB,Western,Frederick Stewart,4
 Michael Hickman,en_CA,CA,Western,Michael Hickman,3
 Gary Gay,en_CA,CA,Western,Gary Gay,2
 Prof. Alan Mude B.A. Karl Head Sowlz,de,DE,Western,Alan Mude B.A. Karl Head Sowlz,11
 Ilse Heinrich ,de_DE,DE,Western,Ilse Heinrich,4
 Kendra Contreras,en_AU,AU,Western,Kendra Contreras,4
 Gloria Schleich ,de,DE,Western,Gloria Schleich,5
 Gareth Price-Brooks,en_GB,GB,Western,Gareth Price-Brooks,6
 Malcolm Smith,en_GB,GB,Western,Malcolm Smith,3
 Emily Huffman,en_CA,CA,Western,Emily Huffman,2
 Bradley Jordan,en_CA,CA,Western,Bradley Jordan,3
 Prof. Frei Sailbahn ,de,DE,Western,Frei Sailbahn,5
 Alicia Herman,en_AU,AU,Western,Alicia Herman,4
 Andrey Rudolph,de,DE,Western,Andrey Rudolph,4
 Sibylle Ruppersberger B.Sc. ,de_DE,DE,Western,Sibylle Ruppersberger B.Sc.,11
 Elwira Metz ,de,DE,Western,Elwira Metz,5
 Jens-Uwe Kobelt ,de_DE,DE,Western,Jens-Uwe Kobelt,6
 Julia Walter,en_CA,CA,Western,Julia Walter,3
 Siegrid Gude ,de,DE,Western,Siegrid Gude,4
 Philip Powell-Sheppard,en_GB,GB,Western,Philip Powell-Sheppard,5
 Jennifer Gumprich ,de,DE,Western,Jennifer Gumprich,4
 Maricus ate of atetin  ,de_DE,DE,Western,Maricus ate of atetin,7
 Univ.Prof. Pascal Carsten B.Eng. ,de,DE,Western,Univ.Prof. Pascal Carsten B.Eng.,12
 Serpil Seifert-Kreurel ,de,DE,Western,Serpil Seifert-Kreurel,10
 Dr Margaret Davis,en_GB,GB,Western,Dr Margaret Davis,3
 James Dunn,en_AU,AU,Western,James Dunn,2
 Dr Suzanne Hughes,en_GB,GB,Western,Dr Suzanne Hughes,3
 Hans Langer MBA. ,de_DE,DE,Western,Hans Langer MBA.,6
 Natalie Clarke,en_GB,GB,Western,Natalie Clarke,4
 Rebecca Nguyen,en_CA,CA,Western,Rebecca Nguyen,3
 Antje Bloch,de,DE,Western,Antje Bloch,4
 Tonya Pierce,en_AU,AU,Western,Tonya Pierce,3
 Ben Dale,en_GB,GB,Western,Ben Dale,2
 Katie Gutierrez,en_CA,CA,Western,Katie Gutierrez,4
 Richard Hellwig ,de,DE,Western,Richard Hellwig,3
 Tanya Cowan,en_AU,AU,Western,Tanya Cowan,4
 Dipl.-Ing. Nina Schleich ,de,DE,Western,Dipl.-Ing. Nina Schleich,8
 Mr Bernard Evans,en_GB,GB,Western,Mr Bernard Evans,3
 Vitali or forest MBA. ,de_DE,DE,Western,Vitali or forest MBA.,7
 Dipl.-Ing. Gottlieb Köster ,de,DE,Western,Dipl.-Ing. Gottlieb Köster,10
 Anneliese Brother ,de_DE,DE,Western,Anneliese Brother,4
 Univ.Prof. Dorle turn ,de_DE,DE,Western,Univ.Prof. Dorle turn,8
 Michael Hansen,en_AU,AU,Western,Michael Hansen,2
 Rotraut Seifert ,de_DE,DE,Western,Rotraut Seifert,6
Bethan Coates-Hewitt,en_GB,GB,Western,Bethan Coates-Hewitt,7
 Phillip Khan,en_AU,AU,Western,Phillip Khan,3
 Zachary Alexander,en_CA,CA,Western,Zachary Alexander,4
 Joshua Flores,en_CA,CA,Western,Joshua Flores,3
 Claudia Aumann Reinhilde Drewes,de_DE,DE,Western,Claudia Aumann Reinhilde Drewes,10
 Nicole Rich,en_AU,AU,Western,Nicole Rich,3
 Hans Dieter Wulf-Gude ,de_DE,DE,Western,Hans Dieter Wulf-Gude,8
 Klaus-Dieter Römer-Schmidtke ,de_DE,DE,Western,Klaus-Dieter Römer-Schmidtke,12
 Janice Mccarthy,en_CA,CA,Western,Janice Mccarthy,6
 Julie Baldwin,en_GB,GB,Western,Julie Baldwin,3
 Henry Price-Powell,en_GB,GB,Western,Henry Price-Powell,4
 Mrs Christine Newton,en_GB,GB,Western,Mrs Christine Newton,3
 Zeljko Hendriks B.Eng. ,de,DE,Western,Zeljko Hendriks B.Eng.,11
 Sarah Walton,en_CA,CA,Western,Sarah Walton,2
 Mrs. Dorota Good,de,DE,Western,Dorota Good,4
 Kathleen Douglas,en_CA,CA,Western,Kathleen Douglas,4
 Miss Julia Osborne,en_GB,GB,Western,Julia Osborne,3
 Dean Ball-Willis,en_GB,GB,Western,Dean Ball-Willis,5
 Dagmar Jacobi Jäckel ,de_DE,DE,Western,Dagmar Jacobi Jäckel,9
 Mr. Kenneth Schwartz,en_AU,AU,Western,Kenneth Schwartz,3
 Christine Montoya,en_CA,CA,Western,Christine Montoya,4
 Greatin Seasons ,de_DE,DE,Western,Greatin Seasons,3
 Hayden Aguirre,en_CA,CA,Western,Hayden Aguirre,5
Nicole Chapman,en_CA,CA,Western,Nicole Chapman,3
 Ingolf Rosenow ,de,DE,Western,Ingolf Rosenow,4
 Jose Anderson,en_CA,CA,Western,Jose Anderson,2
 Hans-Wilhelm Scotuer ,de,DE,Western,Hans-Wilhelm Scotuer,7
 Elizabeth Durham,en_CA,CA,Western,Elizabeth Durham,2
 Kevin Acevedo,en_CA,CA,Western,Kevin Acevedo,4
 Bianca Winters,en_CA,CA,Western,Bianca Winters,5
 Yvonne Simpson,en_GB,GB,Western,Yvonne Simpson,4
 Stacy Best,en_CA,CA,Western,Stacy Best,3
 Steven Taylor,en_AU,AU,Western,Steven Taylor,2
 Ing. Stephan Pour,de,DE,Western,Ing. Stephan Pour,4
 Cameron Boyle,en_AU,AU,Western,Cameron Boyle,3
 Mirjam cloudy ,de_DE,DE,Western,Mirjam cloudy,3
 Alfred Budig B.a. ,de,DE,Western,Alfred Budig B.a.,7
 Debra Colon,en_AU,AU,Western,Debra Colon,3
 Dipl.-Ing. Gerlinde Schmidtke B.Eng. ,de_DE,DE,Western,Dipl.-Ing. Gerlinde Schmidtke B.Eng.,14
 Rachel Galvan,en_CA,CA,Western,Rachel Galvan,3
 Gordon King,en_GB,GB,Western,Gordon King,3
 Mrs. Adelheid Schenk B.Sc. ,de,DE,Western,Adelheid Schenk B.Sc.,8
 Jörg-Peter Schuster ,de,DE,Western,Jörg-Peter Schuster,7
 Margret Seidel-Hesse,de,DE,Western,Margret Seidel-Hesse,6
 Dr. Klaus-Günter Reichmann ,de,DE,Western,Klaus-Günter Reichmann,8
 Liesbeth Mude-Mans,de_DE,DE,Western,Liesbeth Mude-Mans,7
 Friedrich-Karl Holzapfel ,de_DE,DE,Western,Friedrich-Karl Holzapfel,8
 Mr Ronald Kennedy,en_GB,GB,Western,Mr Ronald Kennedy,3
 Chad Hernandez,en_CA,CA,Western,Chad Hernandez,3
 Dr Christopher Kelly,en_GB,GB,Western,Dr Christopher Kelly,3
 Charlotte Jones,en_GB,GB,Western,Charlotte Jones,2
 Nigel Norman,en_GB,GB,Western,Nigel Norman,3
 Samuel Chambers-Lewis,en_GB,GB,Western,Samuel Chambers-Lewis,5
Mark Harloff,de,DE,Western,Mark Harloff,3
 Peter-Michael Hande ,de,DE,Western,Peter-Michael Hande,5
 Miss Kelly Estrada,en_AU,AU,Western,Kelly Estrada,3
 Artur Budig ,de_DE,DE,Western,Artur Budig,4
 Dipl.-Ing. Yvette Nerger MBA. ,de,DE,Western,Dipl.-Ing. Yvette Nerger MBA.,11
 Rodney Maynard,en_AU,AU,Western,Rodney Maynard,4
 Lisa Daniel,en_CA,CA,Western,Lisa Daniel,2
 Milos Holt-Löffler ,de_DE,DE,Western,Milos Holt-Löffler,6
 Urban Lindau ,de,DE,Western,Urban Lindau,3
 Troy Perez,en_CA,CA,Western,Troy Perez,3
 Abigail Cook,en_GB,GB,Western,Abigail Cook,3
 Deborah Kohl Fiebitz ,de,DE,Western,Deborah Kohl Fiebitz,8
 Julie Norris,en_CA,CA,Western,Julie Norris,3
 Donna Frederick,en_AU,AU,Western,Donna Frederick,3
 Ines mohappy ,de_DE,DE,Western,Ines mohappy,5
